scenario,simulation_id,#simulation,gt_type,n_manufacturers,periods,disruption_prob,disruption_magnitude,traje,peak_shortage,avg_shortage,shortage_periods,resolution_time,total_profit,buyer_cost,fda_interventions,predicted_resolution_period,confidence_level,method,trajectory_period,trajectory_total_demand,trajectory_total_supply,trajectory_shortage_amount,trajectory_unsold,trajectory_shortage_percentage,trajectory_disrupted_manufacturers,trajectory_fda_announcement,shortage_flag
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,1,1.05,0.92,0.13,0,12.38,[],FDA advises manufacturers to consider capacity expansion.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,2,1.1,0.92,0.18,0,16.36,[],FDA announces potential for expedited review of capacity expansions.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,3,1.1,0.92,0.18,0,16.36,[1],FDA confirms disruption at Manufacturer 1; advises market to prepare.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,4,1.05,0.46,0.59,0,56.19,[1],FDA urges manufacturers to expedite capacity recovery.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,5,1,0.92,0.08,0,8,[],FDA notes recovery of Manufacturer 1; supply expected to stabilize.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,6,1,0.92,0.08,0,8,[],FDA continues monitoring; no further disruptions reported.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,7,1,0.92,0.08,0,8,[],FDA encourages strategic investments to prevent future shortages.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,8,1,0.92,0.08,0,8,[],FDA reports stable market conditions; no immediate concerns.,TRUE
gt_id_66,c134cc55,0,2,6,10,0.05,0.5,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA monitoring supply levels; no immediate action required.'}, {'period': 1, 'total_demand': 1.05, 'total_supply': 0.92, 'shortage_amount': 0.13, 'unsold': 0.0, 'shortage_percentage': 12.38, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA advises manufacturers to consider capacity expansion.'}, {'period': 2, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces potential for expedited review of capacity expansions.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.92, 'shortage_amount': 0.18, 'unsold': 0.0, 'shortage_percentage': 16.36, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA confirms disruption at Manufacturer 1; advises market to prepare.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.46, 'shortage_amount': 0.59, 'unsold': 0.0, 'shortage_percentage': 56.19, 'disrupted_manufacturers': [1], 'fda_announcement': 'FDA urges manufacturers to expedite capacity recovery.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA notes recovery of Manufacturer 1; supply expected to stabilize.'}, {'period': 6, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA continues monitoring; no further disruptions reported.'}, {'period': 7, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA encourages strategic investments to prevent future shortages.'}, {'period': 8, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA reports stable market conditions; no immediate concerns.'}, {'period': 9, 'total_demand': 1.0, 'total_supply': 0.92, 'shortage_amount': 0.08, 'unsold': 0.0, 'shortage_percentage': 8.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA concludes monitoring; market expected to remain stable.'}]",0.5619,0.14929,10,,8.74,12.016,10,5,medium,zero_shot_trajectory,9,1,0.92,0.08,0,8,[],FDA concludes monitoring; market expected to remain stable.,TRUE
gt_id_79,4d85f003,0,2,3,9,0.05,0.6,"[{'period': 0, 'total_demand': 1.0, 'total_supply': 0.6, 'shortage_amount': 0.4, 'unsold': 0.0, 'shortage_percentage': 40.0, 'disrupted_manufacturers': [0, 1], 'fda_announcement': 'FDA acknowledges shortage; advises on prudent use.'}, {'period': 1, 'total_demand': 1.1, 'total_supply': 0.6, 'shortage_amount': 0.5, 'unsold': 0.0, 'shortage_percentage': 45.5, 'disrupted_manufacturers': [0, 1], 'fda_announcement': 'FDA encourages manufacturers to increase production.'}, {'period': 2, 'total_demand': 1.15, 'total_supply': 0.6, 'shortage_amount': 0.55, 'unsold': 0.0, 'shortage_percentage': 47.8, 'disrupted_manufacturers': [0, 1], 'fda_announcement': 'FDA fast-tracks approvals for capacity expansion.'}, {'period': 3, 'total_demand': 1.1, 'total_supply': 0.6, 'shortage_amount': 0.5, 'unsold': 0.0, 'shortage_percentage': 45.5, 'disrupted_manufacturers': [0], 'fda_announcement': 'FDA reports one manufacturer recovering soon.'}, {'period': 4, 'total_demand': 1.05, 'total_supply': 0.9, 'shortage_amount': 0.15, 'unsold': 0.0, 'shortage_percentage': 14.3, 'disrupted_manufacturers': [0], 'fda_announcement': 'FDA confirms partial recovery of supply.'}, {'period': 5, 'total_demand': 1.0, 'total_supply': 1.2, 'shortage_amount': 0.0, 'unsold': 0.2, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': 'FDA announces end of shortage.'}, {'period': 6, 'total_demand': 0.95, 'total_supply': 1.2, 'shortage_amount': 0.0, 'unsold': 0.25, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': ''}, {'period': 7, 'total_demand': 0.9, 'total_supply': 1.2, 'shortage_amount': 0.0, 'unsold': 0.3, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': ''}, {'period': 8, 'total_demand': 0.9, 'total_supply': 1.2, 'shortage_amount': 0.0, 'unsold': 0.3, 'shortage_percentage': 0.0, 'disrupted_manufacturers': [], 'fda_announcement': ''}]",0.478,0.214555556,5,5,8.1,11.46,6,5,medium,zero_shot_trajectory,0,1,0.6,0.4,0,40,"[0, 1]",FDA acknowledges shortage; advises on prudent use.,TRUE
